,community,unitprice,totalprice,count
2587,金地丽景 ,10633.882352941177,103.94117647058823,17
2588,金地丽景祥园 ,10561.818181818182,99.63636363636364,11
2589,金地国际城 ,14132.777272727273,105.50363636363637,220
2590,金地苑 ,8550.5,128.5,2
2591,金地雅苑 ,9514.193548387097,97.61290322580645,31
2592,金域华府 ,23767.57894736842,301.5131578947368,38
2593,金域蓝湾 ,18453.79591836735,151.81632653061226,49
2594,金大地1912 ,22236.68604651163,156.31162790697672,86
2595,金大地时代天街 ,14810.517647058823,73.03764705882354,85
2596,金大地翡翠公馆 ,12452.972972972973,106.99594594594595,74
2597,金宇天地城 ,14599.880952380952,151.5952380952381,42
2598,金安花园 ,14681.828571428572,120.01714285714287,35
2599,金宏豪庭 ,20517.9,207.6,10
2600,金寨路172号 ,33204.0,252.5,2
2601,金寨路281号 ,19754.0,160.0,1
2602,金寨路330号 ,32914.0,196.66666666666666,3
2603,金寨路350号 ,31914.0,290.0,1
2604,金寨路363号 ,22293.5,157.5,2
2605,金寨路369号 ,23000.0,138.0,1
2606,金寨路370号 ,30097.0,216.0,1
2607,金寨路372号 ,29178.0,190.5,2
2608,金寨路374号 ,36833.5,172.0,2
2609,金寨路375号 ,21711.0,134.2,5
2610,金寨路378号 ,30060.5,220.5,2
2611,金寨路380号 ,29865.0,219.0,1
2612,金寨路453号 ,20150.0,135.0,1
2613,金寨路宿舍308号 ,33749.63636363636,238.25454545454548,11
2614,金山名苑 ,12797.333333333334,99.16666666666667,6
2615,金巷6号 ,22362.0,193.0,1
2616,金座嘉园 ,11754.23076923077,133.69230769230768,13
2617,金徽阳光大厦 ,12742.666666666666,96.44444444444444,36
2618,金悦领地 ,18026.31818181818,143.0681818181818,44
2619,金成港湾 ,13457.91304347826,128.2391304347826,23
2620,金明花园一期 ,8974.4,83.6,5
2621,金星家园 ,20727.944444444445,489.3888888888889,18
2622,金星翡翠湖SOHO城 ,10593.333333333334,42.166666666666664,3
2623,金枫苑 ,19036.0,229.0,3
2624,金桂园 ,12274.25,155.75,4
2625,金桂花园 ,8792.333333333334,96.33333333333333,3
2626,金桂苑小区 ,10896.375,113.4375,16
2627,金桃园 ,9730.5,142.0,2
2628,金桥大厦 ,13970.0,130.0,1
2629,金桥湾花园 ,12195.714285714286,142.07142857142858,14
2630,金水湾花园 ,11833.71875,114.125,32
2631,金水童话名苑 ,22652.615384615383,153.09615384615384,26
2632,金水花园A区 ,14946.285714285714,144.28571428571428,7
2633,金水花园B区 ,16064.0,141.83333333333334,6
2634,金水苑 ,10973.0,100.0,1
2635,金江大厦 ,12225.0,110.0,1
2636,金江花园 ,13510.75,168.75,4
2637,金江苑小区 ,13845.82142857143,126.42857142857143,28
2638,金河畔花园 ,15930.0,180.0,1
2639,金泉小区 ,23860.0,371.2,10
2640,金海花园 ,12669.028571428571,129.9142857142857,35
2641,金港湾花园 ,8496.0,96.0,1
2642,金湖新村 ,14285.875,124.58333333333333,24
2643,金湾嘉园 ,15830.060606060606,141.86666666666667,33
2644,金源雅苑 ,15349.0,132.0,1
2645,金溪苑 ,20936.5,264.0,2
2646,金濠优活城 ,18079.30769230769,116.65384615384616,13
2647,金濠小区 ,15608.666666666666,136.0,6
2648,金环花园北区 ,15024.761904761905,104.65714285714287,21
2649,金环花园南区 ,15527.333333333334,126.83333333333333,6
2650,金环苑 ,11994.5,131.5,2
2651,金皖大院 ,18822.0,160.0,1
2652,金盛家园 ,10964.59375,114.453125,32
2653,金碧花园 ,11978.636363636364,118.54545454545455,11
2654,金祁花园 ,17085.0,190.0,4
2655,金科半岛壹号 ,26434.0,830.0,1
2656,金科半岛壹号雨果岛 ,15920.0,355.0,1
2657,金科庐州樾 ,21784.5,247.5,2
2658,金科玉带河畔花园 ,14686.857142857143,215.71428571428572,7
2659,金色假日 ,9396.944444444445,88.16666666666667,18
2660,金色名郡 ,20386.63432835821,202.6820895522388,134
2661,金色地带(瑶海) ,12221.018518518518,71.7,54
2662,金色地带(肥东) ,10790.65,95.2,20
2663,金色梧桐 ,14218.215384615385,131.51999999999998,65
2664,金色池塘 ,14303.483870967742,199.2258064516129,31
2665,金色池塘三期 ,16474.79746835443,170.84556962025314,79
2666,金色池塘二期 ,15544.396226415094,206.35849056603774,53
2667,金色里程 ,11198.074074074075,114.88888888888889,27
2668,金荷苑 ,14555.708333333334,125.625,24
2669,金葡萄家园A区 ,9364.666666666666,71.33333333333333,3
2670,金葡萄家园B区(太原路) ,10000.0,120.0,1
2671,金蓝湾 ,14506.875,145.5,8
2672,金辉悦府 ,13383.405405405405,112.29729729729729,37
2673,金辉枫尚 ,15077.764705882353,152.41176470588235,17
2674,金都华庭 ,13977.555555555555,197.3111111111111,27
2675,金都华庭三期 ,14546.9375,141.22916666666666,48
2676,金都华庭二期 ,14049.411764705883,131.35294117647058,17
2677,金都华庭五期 ,15147.565217391304,135.7391304347826,23
2678,金都华庭四期 ,12152.875,121.25,8
2679,金都商城 ,15783.5,140.0,2
2680,金都嘉园 ,13143.375,162.0,8
2681,金鑫南村 ,11251.0,88.0,1
2682,金隅南七里 ,25292.222222222223,263.22222222222223,9
2683,金鸟北区 ,11961.0,71.5,2
2684,金鸟花园 ,12639.75,111.0,20
2685,金鼎国际广场 ,9794.0,95.0,1
2686,金龙公寓 ,11210.5,107.5,2
2687,金龙苑 ,17120.333333333332,258.3333333333333,3
2688,鑫徽苑 ,11408.068965517241,108.17241379310344,29
2689,鑫林雅居小区 ,10277.555555555555,121.0,9
2690,鑫源花园 ,12465.538461538461,117.23076923076923,13
2691,鑫苑望江花园 ,16169.4,133.79066666666665,75
2692,鑫鑫花园 ,10891.5,110.0,2
2693,鑫鹏大厦 ,15168.375,111.75,8
2694,针灸医院宿舍 ,17624.0,128.0,1
2695,钢北二村 ,10687.111111111111,66.66666666666667,9
2696,钢北新村 ,9655.2,61.9,10
2697,钢苑新村 ,14300.42857142857,107.02857142857142,35
2698,钢西生活区 ,10629.0,77.66666666666667,3
2699,钢铁一村 ,11069.833333333334,69.83333333333333,6
2700,钢铁二村 ,11754.954545454546,74.4090909090909,22
2701,钱江1号公馆 ,13824.5,148.16666666666666,6
2702,钻界公寓 ,8727.67857142857,44.142857142857146,28
2703,铁中院内职工宿舍 ,12561.0,78.0,1
2704,铁四局材料厂 ,10995.333333333334,83.33333333333333,3
2705,铁塔宿舍 ,12152.0,85.0,1
2706,铁路二村 ,12016.625,70.0,8
2707,铁静苑3期 ,11221.333333333334,95.0,3
2708,铁静苑A区 ,10803.387096774193,107.0,31
2709,铁静苑B区 ,10507.864864864865,91.1891891891892,37
2710,铁静苑二期 ,11494.458333333334,97.77083333333333,24
2711,铂悦庐州府 ,26794.69230769231,474.7692307692308,39
2712,铂悦庐州府翠园 ,26471.764705882353,487.88235294117646,17
2713,铂澜商务中心 ,7628.333333333333,39.111111111111114,9
2714,铂爵公馆 ,15319.133333333333,190.6,15
2715,铂金汉宫 ,16311.603658536585,114.61646341463414,164
2716,铜冠花园 ,24501.923076923078,264.6923076923077,13
2717,铜陵东村 ,12773.666666666666,79.33333333333333,3
2718,铜陵二村 ,12319.0,62.0,1
2719,铜陵北路小区 ,10303.7,76.87,10
2720,铜陵新村 ,12628.9,70.8,10
2721,铜陵路178号 ,13796.0,117.25,4
2722,铜陵路196号 ,11797.333333333334,74.0,3
2723,铜陵路21号 ,13898.0,110.0,1
2724,铜陵路286号 ,12070.666666666666,70.33333333333333,3
2725,铜陵路338号 ,11665.666666666666,124.83333333333333,6
2726,铝厂宿舍 ,9685.818181818182,59.81818181818182,11
2727,铭座嘉园 ,12301.5,94.5,6
2728,铭座大厦 ,11003.431818181818,69.91818181818182,44
2729,银光小区 ,12500.0,80.0,1
2730,银屏花园 ,11775.6,132.54000000000002,20
2731,银山棉麻公司宿舍 ,10631.0,69.0,1
2732,银成公寓 ,18056.0,252.5,4
2733,银杏苑 ,14442.85294117647,186.11176470588236,68
2734,银杏苑小区 ,10722.0,132.0,1
2735,银河小区 ,18064.333333333332,136.5,6
2736,银河幸福广场 ,22188.117647058825,219.05882352941177,17
2737,银河湾花园 ,15451.28,178.0,25
2738,银泰中心 ,25544.25,209.0,4
2739,银行宿舍 ,19919.5,138.5,2
2740,银都苑 ,11157.916666666666,123.5,12
2741,银领时代花园 ,12951.728571428572,118.98571428571428,70
2742,锅炉厂宿舍 ,13677.8,88.4,5
2743,锦华小区 ,14167.4,149.4,5
2744,锦华苑 ,13607.111111111111,157.3111111111111,9
2745,锦和园 ,13500.0,123.16666666666667,12
2746,锦城公馆 ,16026.46875,76.38125,32
2747,锦徽苑 ,5911.169811320755,36.64150943396226,53
2748,锦怡家园 ,13214.888888888889,139.0,9
2749,锦桂花园 ,18462.714285714286,226.85714285714286,7
2750,锦江大厦 ,17898.333333333332,197.66666666666666,6
2751,锦源春天 ,10752.21875,97.28125,32
2752,锦程大厦 ,12703.526315789473,138.1578947368421,19
2753,锦绣嘉苑 ,11438.045454545454,77.25454545454545,22
2754,锦绣园 ,16626.823529411766,306.1764705882353,17
2755,锦绣城市之光 ,12611.454545454546,142.63636363636363,11
2756,锦绣淮苑 ,20156.914285714287,283.1714285714286,35
2757,锦绣花园 ,7657.95,81.55,20
2758,锦绣苑 ,10997.8,128.4,5
2759,锦绣豪庭 ,15102.583333333334,134.16666666666666,36
2760,锻压机床厂北区 ,14580.0,104.48571428571428,7
2761,长丰南路54号 ,15826.0,110.0,2
2762,长丰路78号 ,14615.0,156.0,1
2763,长乐苑 ,13002.0,185.0,3
2764,长二小宿舍 ,23801.666666666668,166.0,3
2765,长城安居小区 ,11595.083333333334,76.41666666666667,12
2766,长宁家园 ,12417.166666666666,97.89999999999999,12
2767,长安一品 ,15354.595238095239,94.57142857142857,42
2768,长安东郡 ,12251.516129032258,109.63870967741936,31
2769,长安假日公馆 ,14088.2,140.6,5
2770,长安天玺 ,20241.571428571428,315.7142857142857,14
2771,长安萨尔斯堡 ,15336.29347826087,157.83478260869563,92
2772,长春都市花园 ,12667.065217391304,161.1304347826087,46
2773,长春都市豪庭 ,10631.40909090909,185.48181818181817,22
2774,长江东路1013-1015号 ,12832.5,79.5,2
2775,长江东路287号 ,10169.0,50.0,1
2776,长江东路514号开关厂 ,11611.0,137.0,1
2777,长江东路624号 ,13600.0,68.0,1
2778,长江东路965号 ,13250.5,79.0,2
2779,长江东路987号 ,12717.0,75.0,1
2780,长江东路长江小汽车修理厂 ,10486.0,93.0,1
2781,长江中路276号 ,20699.333333333332,122.66666666666667,3
2782,长江中路333号 ,31900.0,250.0,1
2783,长江中路403号 ,38029.0,81.0,1
2784,长江中路536号 ,18422.0,116.0,1
2785,长江剧院小区 ,15063.0,108.0,1
2786,长江小区 ,15335.5,133.25,4
2787,长江花园 ,18422.083333333332,279.5,12
2788,长江西路25号 ,12936.0,98.0,1
2789,长江西路448号新华书店宿舍 ,13372.0,88.0,3
2790,长江西路620 ,13183.0,70.0,1
2791,长江西路992号 ,13977.0,137.5,2
2792,长江路金巷282号 ,23384.0,170.0,1
2793,长江饭店宿舍 ,16768.666666666668,121.0,3
2794,长淮C区 ,11055.5,62.833333333333336,6
2795,长淮D区 ,12826.25,97.25,4
2796,长淮新村A区 ,12244.538461538461,72.46153846153847,26
2797,长淮新村B区 ,11848.125,87.35,16
2798,长虹世纪荣廷 ,14001.232323232323,128.36363636363637,99
2799,闽商国贸中心 ,8426.0,45.57142857142857,7
2800,阜南路123号 ,15847.0,160.0,1
2801,阜南路125号 ,24487.5,155.0,2
2802,阜南路129号 ,19390.0,117.5,2
2803,阜南路131号 ,17118.0,95.0,1
2804,阜南路151号 ,19120.166666666668,180.0,6
2805,阜南路153号 ,20714.5,146.0,2
2806,阜南路39号 ,17149.0,108.0,1
2807,阜南路49号 ,30319.0,169.0,2
2808,阜南路56号 ,18058.0,148.0,1
2809,阜康嘉苑 ,11021.416666666666,102.33333333333333,12
2810,阜阳北路276号 ,8422.0,72.0,1
2811,阜阳北路518号铁四局分公司 ,11215.0,60.0,1
2812,阜阳北路77号 ,11659.0,110.0,1
2813,阜阳北路农贸市场 ,11758.333333333334,99.33333333333333,3
2814,阜阳北路新都小区 ,10519.5,95.5,2
2815,阜阳北路生活小区 ,11151.565217391304,77.43478260869566,23
2816,阜阳路154号楼 ,14615.0,82.0,1
2817,阜阳路178号 ,17048.666666666668,118.33333333333333,3
2818,阜阳路68号 ,18208.0,130.0,1
2819,阳光A区 ,15065.066666666668,93.93333333333334,15
2820,阳光上南嘉园 ,12426.625,141.75,8
2821,阳光上南怡园 ,12447.45,130.3,20
2822,阳光公寓 ,12087.5,152.875,8
2823,阳光尚景苑 ,16759.916666666668,138.83333333333334,12
2824,阳光帝景优阁 ,13448.0,112.85714285714286,7
2825,阳光御湖苑 ,19190.833333333332,120.83333333333333,12
2826,阳光枫林 ,16691.153846153848,135.53846153846155,13
2827,阳光棕榈园 ,13037.041666666666,101.29166666666667,24
2828,阳光水岸雅典公寓 ,9906.0,105.0,1
2829,阳光汇景 ,12828.277777777777,108.80092592592592,108
2830,阳光花园 ,14142.846153846154,162.84615384615384,13
2831,阳光花园联发小区 ,13029.666666666666,112.66666666666667,3
2832,阿奎利亚上学苑 ,11611.97619047619,102.45238095238095,42
2833,阿奎利亚城果 ,11617.525,104.27000000000001,40
2834,阿奎利亚理想家 ,12195.222222222223,110.77777777777777,18
2835,陈小巷社区 ,18503.6875,101.4375,16
2836,陶冲湖别院 ,16358.73417721519,229.0354430379747,79
2837,陶然居 ,20975.909090909092,236.72727272727272,11
2838,隆岗南村 ,13222.6,81.6,5
2839,隆岗新村 ,12399.666666666666,85.42,15
2840,隆岗新村池郢泵站 ,13279.3,124.5,10
2841,隆岗新村矿机小区 ,10766.125,77.375,8
2842,隆岗村人材楼 ,10544.0,117.0,1
2843,隆岗路韩前恢复楼 ,10712.0,90.0,1
2844,隆庭佳苑 ,13693.222222222223,160.52777777777777,36
2845,隆昊昊博园 ,13435.70588235294,120.7720588235294,68
2846,隆昊昊天园 ,13199.976047904192,138.11377245508982,167
2847,雅徽苑 ,11459.166666666666,129.75196078431372,102
2848,雍景台 ,18241.57894736842,244.0,19
2849,雍景苑 ,21547.0,390.0,1
2850,雏菊苑 ,23406.035714285714,272.07142857142856,28
2851,雨花公寓 ,18009.0,115.0,1
2852,霍邱路128号 ,16482.0,126.0,1
2853,霍邱路151号 ,24928.0,172.0,1
2854,霍邱路182号 ,20908.0,191.75,2
2855,霍邱路37号 ,18355.25,200.0,4
2856,霍邱路45中 ,20992.5,163.0,2
2857,青年一村 ,15932.318181818182,92.18181818181819,22
2858,青年城1号 ,14364.591836734693,86.09795918367347,49
2859,青年小区 ,14900.76,106.64,25
2860,青年小区花园村 ,14895.555555555555,176.33333333333334,9
2861,青年西区 ,14410.791666666666,114.44583333333333,24
2862,青年路小学宿舍 ,16146.75,104.0,4
2863,青杨苑 ,12115.0,130.0,1
2864,青阳新村 ,14466.7,90.4,10
2865,青阳西村 ,14313.117647058823,96.52941176470588,17
2866,青阳西村派出所宿舍 ,13268.0,99.0,1
2867,静安新城 ,10912.90410958904,135.96575342465752,73
2868,静安新城南区 ,10398.684210526315,87.97368421052632,38
2869,静安新天地 ,13263.304347826086,123.34782608695652,23
2870,静安曙光雅苑 ,16391.739130434784,143.44347826086957,23
2871,静安瑞泰 ,11220.787878787878,100.18181818181819,33
2872,静心花园 ,12813.857142857143,125.0,7
2873,静馨苑 ,13924.5,137.5,2
2874,顶峰国际公寓 ,23314.85185185185,256.77777777777777,27
2875,顶间花园 ,14073.166666666666,246.5,6
2876,顺美家园 ,8603.0,80.0,1
2877,预制厂小区 ,11177.0,103.33333333333333,3
2878,领势公馆 ,22644.266666666666,242.26666666666668,15
2879,领域花园 ,17227.8,91.76,25
2880,颐和花园 ,17319.686274509804,202.60392156862744,51
2881,颐和花园庐阳佳苑 ,16363.333333333334,204.41666666666666,24
2882,颐和花园慧苑 ,17064.5,171.75,12
2883,颐和花园清苑 ,16908.0,201.83499999999998,20
2884,颐和花园澄苑 ,14301.5,199.725,20
2885,颐和花园澜苑 ,16830.866666666665,233.73333333333332,15
2886,颐和花园锦苑 ,15207.142857142857,116.57142857142857,14
2887,颐和阳光大厦 ,14757.3,113.7,10
2888,颐园世家 ,26637.684210526317,393.5263157894737,19
2889,颐徽苑 ,11272.941176470587,122.39411764705882,85
2890,风和园 ,16330.0,170.45454545454547,33
2891,风景苑 ,11616.09756097561,122.53658536585365,41
2892,风景雅苑 ,11647.028571428571,79.62857142857143,35
2893,风荷苑 ,13341.235294117647,105.3529411764706,17
2894,风荷苑二期 ,13316.4,107.96,5
2895,飞凤街 ,20343.0,120.0,1
2896,飞虹小区 ,14997.416666666666,147.0,12
2897,食品小区 ,11327.285714285714,108.57142857142857,7
2898,饮食服务公司宿舍 ,11134.0,71.0,1
2899,香格里拉花园 ,13251.162601626016,122.09593495934959,123
2900,香榭丽都 ,14886.833333333334,227.23333333333335,6
2901,香榭里花园 ,15947.8,233.0,5
2902,香樟小区 ,12785.42857142857,102.14285714285714,7
2903,香樟花园 ,9611.333333333334,77.66666666666667,3
2904,香樟雅苑 ,18447.4,282.8888888888889,45
2905,香水郡 ,19759.0,291.25,4
2906,香江世纪名城 ,11286.384615384615,104.50549450549451,91
2907,香江国际佳元 ,11606.171428571428,103.75714285714285,35
2908,香江国际大厦 ,10683.066666666668,98.41666666666667,30
2909,香江生态丽景 ,12942.241379310344,150.56896551724137,58
2910,香江生态丽景B区 ,12748.0,130.05263157894737,38
2911,香江生态丽景C区 ,12591.886363636364,136.25,44
2912,香江生态丽景D区 ,11952.666666666666,124.71428571428571,21
2913,香江生态名郡 ,11065.960784313726,71.19607843137256,51
2914,香江龙韵豪庭 ,15244.473684210527,132.05263157894737,19
2915,香港广场 ,10574.0,96.0,1
2916,馥邦商务广场 ,6026.0344827586205,42.199999999999996,29
2917,馨怡大院 ,11813.0,113.0,2
2918,马鞍山路66号 ,14185.0,120.0,1
2919,骆岗法庭宿舍 ,13846.0,120.0,1
2920,骆苑小区 ,12539.4,101.2,5
2921,骏杰嘉和大厦 ,10490.0,42.0,1
2922,高压开关厂宿舍 ,19254.260869565216,127.3913043478261,23
2923,高河埂新村 ,13595.333333333334,103.66666666666667,15
2924,高河花园 ,15430.588235294117,155.88235294117646,17
2925,高迪岛 ,11774.673913043478,128.55434782608697,46
2926,高速中央广场 ,11983.0,220.0,1
2927,高速云水湾 ,7906.4,74.2,5
2928,高速时代城一期 ,20919.214285714286,210.76785714285714,28
2929,高速时代城二期 ,21194.064935064936,208.91948051948052,77
2930,高速时代广场公寓 ,10740.074074074075,84.82592592592593,27
2931,高速滨湖时代广场 ,20373.025316455696,238.36075949367088,79
2932,高速翡翠湖畔 ,18568.321428571428,195.57142857142858,28
2933,高速静安春晖里 ,14438.0,200.0,1
2934,高铁都市花园 ,18646.380952380954,186.94761904761904,21
2935,高铁都市花园和苑 ,18088.068965517243,200.48275862068965,29
2936,鲲鹏楼 ,9375.5,98.0,2
2937,鸣香苑 ,15085.8,116.08,25
2938,鸿兴苑 ,12504.85,102.425,20
2939,鸿徽苑 ,10901.272727272728,117.48989898989899,99
2940,鸿路北城明珠 ,8302.7,43.17,10
2941,鸿运园 ,10705.4,130.0,5
2942,鹭山湖 ,13340.166666666666,392.3333333333333,6
2943,黄山东路34号 ,13895.0,105.0,1
2944,黄山巷1栋 ,24465.0,105.0,1
2945,黄山花园 ,17613.68,206.72,25
2946,黄山路电信小区 ,14727.0,85.0,1
2947,黄巷新村 ,13828.4,168.0,5
2948,黄梅戏剧院 ,33490.5,235.0,2
2949,黄金广场 ,12360.479452054795,102.9972602739726,73
2950,黎明村 ,13488.0,89.0,4
2951,黎阳嘉苑 ,15291.483870967742,149.09677419354838,31
2952,鼎元公馆 ,16433.457142857143,146.24285714285713,70
2953,鼎元别院 ,17786.722222222223,159.44444444444446,18
2954,鼎元府邸 ,20720.875,173.4725,40
2955,龙兴花园 ,12953.57142857143,187.14285714285714,7
2956,龙兴花园恢复楼 ,12826.333333333334,96.33333333333333,3
2957,龙兴苑小区 ,10536.702702702703,89.67837837837837,37
2958,龙凤嘉园一期 ,14435.965517241379,189.89655172413794,29
2959,龙凤嘉园二期 ,16656.083333333332,198.08333333333334,12
2960,龙居山庄 ,14908.585365853658,199.09756097560975,41
2961,龙居山庄天龙居 ,15720.0,174.76666666666668,18
2962,龙居山庄锦龙居 ,13873.64705882353,135.2294117647059,17
2963,龙岗开发区新站居委会商住楼 ,9229.0,73.0,1
2964,龙湖别墅 ,13938.0,400.0,1
2965,龙湖花园 ,10387.038461538461,107.15384615384616,26
2966,龙湾国际公寓 ,13011.95652173913,116.73913043478261,23
2967,龙源丽景 ,19802.958333333332,165.70833333333334,24
2968,龙潭雅居 ,11774.857142857143,118.42857142857143,7
2969,龙王小区 ,14261.0,135.0,1
2970,龙腾家园 ,10373.791666666666,101.54166666666667,24
2971,龙腾山庄 ,9887.0,97.6,5
2972,龙飞明珠花园北区 ,10928.611111111111,153.22222222222223,18
2973,龙飞明珠花园南区 ,11096.833333333334,137.66666666666666,6
2974,龚大塘小区 ,22213.8,174.2,5
